date,channel,campaign,impression,clicks,spend,attributed_revenue,ctr,cpc,roas
2025-05-23,facebook,facebook - prospecting - c04,122648,1707,1774.84,4611.44,0.013917878807644642,1.039742237844171,2.5982285727164136
2025-05-23,facebook,facebook - prospecting - c08,143000,2154,999.63,3111.0,0.015062937062937064,0.4640807799442897,3.11215149605354
2025-05-23,facebook,facebook - prospecting - c09,107398,1359,1110.01,2555.0,0.01265386692489618,0.8167844002943341,2.30178106503545
2025-05-23,google,google - display - c01,134224,5877,1218.66,3513.87,0.043785016092502085,0.20736089841756,2.883388311752252
2025-05-23,google,google - display - c07,213117,9959,1067.92,3708.03,0.04673019984327857,0.10723164976403254,3.4721982920068917
2025-05-23,google,google - display - c08,206607,9420,1199.28,4320.92,0.04559380853504479,0.12731210191082803,3.602928423720899
2025-05-23,google,google - display - c09,163099,7666,729.43,2370.11,0.04700212754216764,0.09515131750587007,3.2492631232606284
2025-05-23,google,google - non-branded search - c02,109861,4539,354.16,1075.65,0.04131584456722586,0.07802599691562019,3.0371865823356674
2025-05-23,google,google - non-branded search - c03,144467,6652,1223.35,4087.26,0.04604511757010252,0.18390709561034274,3.341038950423019
2025-05-23,google,google - non-branded search - c04,364427,16078,2521.03,8457.0,0.04411857518789771,0.15679997512128374,3.3545812624205182
2025-05-23,google,google - non-branded search - c05,282166,11970,1865.16,5525.71,0.04242183679110878,0.15581954887218047,2.962593021510219
2025-05-23,google,google - non-branded search - c06,132153,537,471.77,867.83,0.00406347188486073,0.8785288640595903,1.839519257265193
2025-05-23,google,google - non-branded search - c10,128193,5239,630.95,1886.54,0.040868066119054865,0.12043328879557168,2.9899992075441792
2025-05-23,tiktok,tiktok - retargeting - c01,83740,1214,664.23,1983.97,0.01449725340339145,0.5471416803953871,2.9868720172229497
2025-05-23,tiktok,tiktok - retargeting - c02,65948,1120,370.94,1243.44,0.016983077576272213,0.33119642857142856,3.352132420337521
2025-05-23,tiktok,tiktok - retargeting - c03,123640,1579,526.97,1170.11,0.012770947913296667,0.3337365421152628,2.220448981915479
2025-05-23,tiktok,tiktok - retargeting - c07,187445,2864,853.22,2386.33,0.015279148550241404,0.2979120111731844,2.796851925646375
2025-05-23,tiktok,tiktok - retargeting - c10,103306,1696,833.08,2647.68,0.01641724585212863,0.4912028301886793,3.178182167378883
2025-05-23,tiktok,tiktok - spark ads - c04,126555,1681,1365.77,2841.37,0.013282762435304808,0.8124747174301011,2.0804161754907486
2025-05-23,tiktok,tiktok - spark ads - c05,110445,1431,824.71,1655.24,0.012956675268233056,0.5763172606568834,2.0070570261061462
2025-05-23,tiktok,tiktok - spark ads - c06,175275,2575,1620.14,5720.57,0.014691199543574384,0.6291805825242719,3.5309109089337953
2025-05-23,tiktok,tiktok - spark ads - c08,164431,2381,1710.79,5443.09,0.014480237911342751,0.718517429651407,3.1816236943166607
2025-05-23,tiktok,tiktok - spark ads - c09,94945,1411,476.18,1502.23,0.01486123545210385,0.3374769666902906,3.1547524045529003
2025-05-24,facebook,facebook - asc - c01,194041,2937,1629.88,4530.73,0.015135976417355096,0.5549472250595846,2.779793604437136
2025-05-24,facebook,facebook - asc - c05,147291,1594,1964.81,4145.96,0.010822114046343633,1.2326286072772898,2.110107338623073
2025-05-24,facebook,facebook - asc - c06,172124,2376,1954.96,6383.51,0.013804001766168576,0.8227946127946129,3.265289315382412
2025-05-24,facebook,facebook - asc - c07,112329,1835,1293.72,3169.12,0.0163359417425598,0.7050245231607629,2.44961815539684
2025-05-24,facebook,facebook - asc - c10,209335,2707,1826.17,4719.36,0.012931425705209353,0.6746102696712227,2.5842939047295705
2025-05-24,facebook,facebook - prospecting - c02,174302,1995,2369.93,6132.6,0.01144565179974986,1.1879348370927318,2.5876713658209316
2025-05-24,facebook,facebook - prospecting - c03,230031,2615,1890.05,4473.58,0.011368033004247253,0.7227724665391969,2.3669109282823206
2025-05-24,facebook,facebook - prospecting - c04,151588,2273,1848.97,4409.11,0.014994590600839117,0.8134491860976683,2.3846303617689846
2025-05-24,facebook,facebook - prospecting - c08,213282,3063,2766.11,7106.27,0.01436126818015585,0.9030721514854718,2.5690482301860738
2025-05-24,facebook,facebook - prospecting - c09,209983,2405,2905.94,6565.57,0.011453308124943449,1.2082910602910604,2.259361858813327
2025-05-24,google,google - display - c01,168559,7780,1170.87,3900.93,0.04615594539597411,0.1504974293059126,3.331650823746445
2025-05-24,google,google - display - c07,130187,6154,777.97,2166.83,0.047270464792951675,0.1264169645758856,2.7852359345476043
2025-05-24,google,google - display - c08,171332,7504,1305.06,4416.47,0.04379800621016506,0.17391524520255863,3.3841126078494477
2025-05-24,google,google - display - c09,361995,17125,2361.27,8713.62,0.04730728324976864,0.1378843795620438,3.690226022437079
2025-05-24,google,google - non-branded search - c02,210097,9422,1903.71,5532.26,0.0448459521078359,0.2020494587136489,2.906041361341801
2025-05-24,google,google - non-branded search - c03,154216,6439,860.15,2949.62,0.04175312548633086,0.13358440751669515,3.429192582689066
2025-05-24,google,google - non-branded search - c04,224569,9656,820.82,2652.61,0.04299792046097191,0.08500621375310688,3.231658585317122
2025-05-24,google,google - non-branded search - c05,230066,10261,2016.43,6288.76,0.04460024514704476,0.1965139849917162,3.1187593915980223
2025-05-24,google,google - non-branded search - c06,439206,1770,3532.99,6517.87,0.004029999590169533,1.9960395480225988,1.8448594533242382
2025-05-24,google,google - non-branded search - c10,248221,11380,1923.29,5692.41,0.045846241857054805,0.169006151142355,2.9597252624409216
2025-05-24,tiktok,tiktok - retargeting - c01,120011,1954,1288.21,3649.96,0.016281840831257135,0.6592681678607983,2.833357915246738
2025-05-24,tiktok,tiktok - retargeting - c02,73024,1150,361.8,1027.31,0.015748247151621386,0.3146086956521739,2.8394416804864564
2025-05-24,tiktok,tiktok - retargeting - c03,128748,1565,991.93,2094.69,0.012155528629570945,0.6338210862619807,2.1117316746141364
2025-05-24,tiktok,tiktok - retargeting - c07,92120,1570,971.47,2792.64,0.017042987407729047,0.6187707006369427,2.874653875055328
2025-05-24,tiktok,tiktok - retargeting - c10,121076,1883,629.41,1869.5,0.015552215137599525,0.334259160913436,2.9702419726410447
2025-05-24,tiktok,tiktok - spark ads - c04,141103,1936,622.94,1647.57,0.013720473696519563,0.32176652892561985,2.644829357562526
2025-05-24,tiktok,tiktok - spark ads - c05,262479,3438,1231.55,2905.55,0.013098190712399848,0.35821698662012796,2.3592627177134506
2025-05-24,tiktok,tiktok - spark ads - c06,131315,1939,1431.39,3603.11,0.014766020637398621,0.7382104177411037,2.517210543597482
2025-05-24,tiktok,tiktok - spark ads - c08,143981,2353,1379.57,4360.13,0.016342434071162166,0.5863025924351891,3.1604992860094088
2025-05-24,tiktok,tiktok - spark ads - c09,98266,1669,1049.92,2909.84,0.01698451142816437,0.6290713001797484,2.771487351417251
2025-05-25,facebook,facebook - asc - c01,258008,4161,2689.69,7821.79,0.016127406902111563,0.6464047104061523,2.9080637545590755
2025-05-25,facebook,facebook - asc - c05,168896,2178,1925.43,4905.59,0.012895509662751043,0.8840358126721763,2.547789324981952
2025-05-25,facebook,facebook - asc - c06,97950,1606,669.97,1811.73,0.01639612046962736,0.41716687422166876,2.704195710255683
2025-05-25,facebook,facebook - asc - c07,226556,3614,2100.86,6704.31,0.01595190593054256,0.5813115661317101,3.19122169016498
2025-05-25,facebook,facebook - asc - c10,151206,1898,1836.96,4279.0,0.01255241194132508,0.9678398314014752,2.3293920390209912
2025-05-25,facebook,facebook - prospecting - c02,223912,2652,1858.88,3871.61,0.011843938690199722,0.7009351432880845,2.082764890686865
2025-05-25,facebook,facebook - prospecting - c03,151206,1892,1122.21,2913.13,0.01251273097628401,0.5931342494714588,2.5958866878748186
2025-05-25,facebook,facebook - prospecting - c04,193909,3073,1269.13,3797.65,0.015847639872311237,0.412993817116824,2.9923254512934054
2025-05-25,facebook,facebook - prospecting - c08,245064,3690,1640.64,4406.6,0.015057291156595829,0.44461788617886183,2.6859030622196216
2025-05-25,facebook,facebook - prospecting - c09,179089,2325,1995.69,5108.08,0.012982371893304446,0.8583612903225807,2.559555842841323
2025-05-25,google,google - display - c01,145241,6979,488.3,1352.92,0.0480511701241385,0.06996704398911019,2.7706737661273806
2025-05-25,google,google - display - c07,148376,6214,682.29,1854.79,0.04188008842400388,0.10979884132603797,2.7184774802503333
2025-05-25,google,google - display - c08,144326,6158,939.02,3258.78,0.04266729487410446,0.1524878207210133,3.4704053161806994
2025-05-25,google,google - display - c09,240104,10308,1493.75,4222.59,0.042931396394895543,0.14491171905316258,2.8268384937238493
2025-05-25,google,google - non-branded search - c02,152809,6441,561.29,1690.12,0.04215065866539275,0.08714330072970035,3.0111350638707264
2025-05-25,google,google - non-branded search - c03,90911,4042,614.19,2056.33,0.04446106631760733,0.15195200395843644,3.3480356241553912
2025-05-25,google,google - non-branded search - c04,151340,6609,1218.86,3592.0,0.04366988238403595,0.18442426993493719,2.94701606419113
2025-05-25,google,google - non-branded search - c05,114762,5334,699.17,2120.93,0.04647879960265593,0.13107799025121858,3.0334968605632393
2025-05-25,google,google - non-branded search - c06,165897,610,1280.92,2001.77,0.0036769802950023206,2.0998688524590166,1.562759579052556
2025-05-25,google,google - non-branded search - c10,264951,12742,1955.77,6627.29,0.048091911334548654,0.15349003296185842,3.388583524647581
2025-05-25,tiktok,tiktok - retargeting - c01,150769,2448,1075.89,3122.14,0.01623675954606053,0.43949754901960786,2.9019137644182953
2025-05-25,tiktok,tiktok - retargeting - c02,73036,1209,635.57,2182.37,0.016553480475382003,0.5256989247311828,3.4337209119373155
2025-05-25,tiktok,tiktok - retargeting - c03,166405,2201,1729.29,4728.68,0.01322676602265557,0.7856837800999545,2.7344632768361583
2025-05-25,tiktok,tiktok - retargeting - c07,78028,1298,1002.93,2704.53,0.01663505408314964,0.772673343605547,2.6966288773892497
2025-05-25,tiktok,tiktok - retargeting - c10,132540,2215,1093.91,3493.66,0.016711936019314925,0.49386455981941313,3.1937362305856967
2025-05-25,tiktok,tiktok - spark ads - c04,147412,1999,1672.38,3511.7,0.013560632784305212,0.8366083041520761,2.099821810832466
2025-05-25,tiktok,tiktok - spark ads - c05,129921,1638,899.69,1899.47,0.012607661578959522,0.5492612942612943,2.111249430359346
2025-05-25,tiktok,tiktok - spark ads - c06,134962,2169,1384.2,3809.8,0.016071190409152204,0.6381742738589212,2.752347926600202
2025-05-25,tiktok,tiktok - spark ads - c08,91337,1538,1042.7,3241.8,0.01683874005058191,0.6779583875162549,3.1090438285221063
2025-05-25,tiktok,tiktok - spark ads - c09,123884,2055,904.22,2872.76,0.016588098543799036,0.4400097323600973,3.177058680409635
2025-05-26,facebook,facebook - asc - c01,227064,3122,2608.66,6682.26,0.013749427474192298,0.8355733504163997,2.5615680080961107
2025-05-26,facebook,facebook - asc - c05,175668,2081,1937.13,4214.33,0.011846209895940069,0.9308649687650169,2.1755535250602693
2025-05-26,facebook,facebook - asc - c06,188617,2814,1344.41,3635.06,0.014919121818287853,0.4777576403695807,2.7038329081158277
2025-05-26,facebook,facebook - asc - c07,108218,1645,976.56,2480.73,0.015200798388438153,0.5936534954407294,2.540274023101499
2025-05-26,facebook,facebook - asc - c10,113353,1319,1123.06,2665.82,0.011636216068388133,0.85144806671721,2.3737111107153672
2025-05-26,facebook,facebook - prospecting - c02,126880,1623,1039.57,2349.37,0.012791614123581336,0.6405237215033888,2.2599440153140242
2025-05-26,facebook,facebook - prospecting - c03,89811,1157,726.7,1838.46,0.012882609034528064,0.6280898876404495,2.529874776386404
2025-05-26,facebook,facebook - prospecting - c04,240632,3377,2949.71,8903.53,0.014033877456032448,0.8734705359786793,3.0184424909567382
2025-05-26,facebook,facebook - prospecting - c08,165278,2351,2300.0,5940.62,0.01422451868972277,0.9783071033602723,2.582878260869565
2025-05-26,facebook,facebook - prospecting - c09,208895,2622,2858.9,6062.89,0.01255176045381651,1.0903508771929824,2.1207072650320056
2025-05-26,google,google - display - c01,312592,12854,2755.1,8037.37,0.041120694067666476,0.2143379492764898,2.917269790570215
2025-05-26,google,google - display - c07,150010,7073,649.26,1906.31,0.047150189987334175,0.09179414675526651,2.936127283368758
2025-05-26,google,google - display - c08,139435,6494,1243.85,4099.43,0.04657367232043604,0.19153834308592546,3.2957591349439244
2025-05-26,google,google - display - c09,301173,13543,2356.23,7848.96,0.044967510367795255,0.17398139260134388,3.3311518824562967
2025-05-26,google,google - non-branded search - c02,285926,12789,1560.86,4337.1,0.0447283562879906,0.1220470717022441,2.7786604820419516
2025-05-26,google,google - non-branded search - c03,212032,8733,1908.92,6371.5,0.04118717929369152,0.21858696896828125,3.3377511891540763
2025-05-26,google,google - non-branded search - c04,158864,7856,1139.86,3260.68,0.049451102830093664,0.14509419551934827,2.8605969154106647
2025-05-26,google,google - non-branded search - c05,143277,5917,879.17,2360.6,0.04129762627637374,0.14858374176102754,2.685032473810526
2025-05-26,google,google - non-branded search - c06,122778,473,574.06,1038.95,0.0038524817149652216,1.2136575052854122,1.8098282409504236
2025-05-26,google,google - non-branded search - c10,218759,10210,1974.89,6199.61,0.04667236547982026,0.1934270323212537,3.139217880489546
2025-05-26,tiktok,tiktok - retargeting - c01,139101,2352,720.51,2174.3,0.01690857722086829,0.3063392857142857,3.017723556924956
2025-05-26,tiktok,tiktok - retargeting - c02,225828,3607,1664.09,5508.72,0.01597233292594364,0.46135015248128636,3.3103498007920247
2025-05-26,tiktok,tiktok - retargeting - c03,146416,1838,1360.95,2891.81,0.012553272866353405,0.7404515778019587,2.1248466144972262
2025-05-26,tiktok,tiktok - retargeting - c07,61258,970,548.5,1370.99,0.01583466649253975,0.5654639175257732,2.4995259799453056
2025-05-26,tiktok,tiktok - retargeting - c10,128357,2215,1014.02,3346.53,0.017256557881533536,0.4577968397291196,3.30026034989448
2025-05-26,tiktok,tiktok - spark ads - c04,129005,1800,940.29,2194.99,0.013952947560172086,0.5223833333333333,2.33437556498527
2025-05-26,tiktok,tiktok - spark ads - c05,136012,1798,628.42,1550.1,0.013219421815722143,0.34951056729699664,2.4666624232201393
2025-05-26,tiktok,tiktok - spark ads - c06,75020,1269,369.6,1165.08,0.016915489202879233,0.29125295508274235,3.152272727272727
2025-05-26,tiktok,tiktok - spark ads - c08,113706,1969,605.21,1993.65,0.01731658839463177,0.30736922295581515,3.2941458336775664
2025-05-26,tiktok,tiktok - spark ads - c09,117363,1691,1092.93,3182.5,0.014408288813339809,0.6463217031342401,2.9118973767761887
2025-05-27,facebook,facebook - asc - c01,205140,2828,2752.07,7824.42,0.013785707321828995,0.9731506364922207,2.843103554778766
2025-05-27,facebook,facebook - asc - c05,147870,1924,1725.12,4756.35,0.013011428957868398,0.8966320166320165,2.757112548692265
2025-05-27,facebook,facebook - asc - c06,179789,2753,2180.46,6576.4,0.01531239397293494,0.7920305121685434,3.0160608312007557
2025-05-27,facebook,facebook - asc - c07,139630,2071,1351.91,3540.43,0.014832056148392178,0.6527812650893289,2.6188355733739668
2025-05-27,facebook,facebook - asc - c10,200164,2242,1478.29,3637.72,0.011200815331428228,0.6593621766280107,2.460762096746917
2025-05-27,facebook,facebook - prospecting - c02,122615,1612,1033.59,2217.42,0.013146841740406964,0.6411848635235732,2.145357443473718
2025-05-27,facebook,facebook - prospecting - c03,170658,2109,1869.5,4132.64,0.012358049432197728,0.8864390706495969,2.21055897298743
2025-05-27,facebook,facebook - prospecting - c04,84175,1169,483.62,1436.61,0.013887733887733887,0.41370402053036787,2.97053471734006
2025-05-27,facebook,facebook - prospecting - c08,109999,1504,1220.36,3662.44,0.013672851571377922,0.811409574468085,3.0011144252515654
2025-05-27,facebook,facebook - prospecting - c09,112963,1411,1259.44,2772.62,0.012490815576781777,0.892586817859674,2.201470494823096
2025-05-27,google,google - display - c01,172941,8117,1089.3,3911.06,0.04693508190654616,0.13419982752248366,3.590434223813458
2025-05-27,google,google - display - c07,147572,6088,602.44,1922.86,0.04125443851137072,0.09895532194480947,3.1917867339486086
2025-05-27,google,google - display - c08,159117,6795,822.82,2406.39,0.04270442504572107,0.12109197939661516,2.924564303249799
